date,outcome,entry_time,exit_time,entry_type,exit_type,direction,entry_price,exit_price,realized_pl,bars_held,bars_since_open,slope_purple,slope_blue,line_spacing,support_resistance_dist,new_highs_10bar,new_lows_10bar,atr_14,avg_bar_size,velocity_5bar,mfe,mae,confidence_at_entry,entry_hour
2024-03-06,FALSE_TREND,14:14:00,14:28:00,TREND_SHORT,EXIT_FLAT,short,39063.0,39126.0,-126.0,14,284,1.4283021611752718,4.333164654356061,84.42641728939634,262.9545733581472,2,1,16.142857142857142,7.733333333333333,-82.0,22.0,-63.0,0.0,14
2024-03-07,FALSE_TREND,10:04:00,10:42:00,TREND_SHORT,EXIT_FLAT,short,39283.0,39350.0,-134.0,38,34,-1.8570398717493444,-1.2965839092548077,13.936018083477393,76.99317305729346,2,3,13.714285714285714,10.6,-34.0,25.0,-67.0,0.0,10
2024-03-07,FALSE_TREND,10:43:00,11:06:00,TREND_LONG,EXIT_FLAT,long,39353.0,39285.0,-136.0,23,73,0.39985382494343885,2.2309813396239173,30.62142071508424,99.995375287348,6,2,8.5,5.2,49.0,23.0,-68.0,0.0,10
2024-03-07,TRUE_TREND,11:14:00,12:43:00,TREND_SHORT,PARTIAL_TP,short,39247.0,39196.0,51.0,89,104,-6.199948265438987,3.999674479166666,8.800310407365032,128.99383374107856,0,6,9.928571428571429,6.533333333333333,-36.0,51.0,-48.0,0.0,11
2024-03-07,FALSE_TREND,15:00:00,15:40:00,TREND_SHORT,EXIT_FLAT,short,39202.0,39268.0,-132.0,40,330,0.7866931396939361,-1.3333672082124957,107.22748759540264,185.94406305388839,3,4,7.428571428571429,4.8,-52.0,2.0,-66.0,0.0,15
2024-03-08,FALSE_TREND,10:00:00,10:16:00,TREND_LONG,EXIT_FLAT,long,39438.0,39378.0,-120.0,16,30,-0.9999267578125,7.799828620497229,1.403770349061233,221.99058687557408,3,1,16.642857142857142,16.666666666666668,23.0,0.0,-60.0,0.0,10
2024-03-08,FALSE_TREND,13:36:00,14:14:00,TREND_SHORT,EXIT_FLAT,short,39194.0,39256.0,-124.0,38,246,-0.22552087461361656,0.12104328991895053,141.37083102163888,257.9328530422499,0,8,16.285714285714285,16.266666666666666,-48.0,19.0,-62.0,0.0,13
2024-03-11,TRUE_TREND,10:00:00,10:07:00,TREND_SHORT,PARTIAL_TP,short,39056.0,38992.0,64.0,7,30,-1.1997644761029411,0.7500976562499999,31.203687959554372,111.99137030405836,0,5,18.5,18.133333333333333,-13.0,64.0,-1.0,0.0,10
2024-03-11,FALSE_TREND,10:27:00,10:30:00,TREND_SHORT,EARLY_HARD_STOP,short,38940.0,38980.0,-80.0,3,57,-3.521921793619791,1.0,43.86846923828125,225.981661941325,3,3,16.714285714285715,16.866666666666667,-40.0,6.0,-40.0,0.0,10
2024-03-11,TRUE_TREND,12:41:00,13:31:00,TREND_LONG,PARTIAL_TP,long,39172.0,39222.0,50.0,50,191,1.0435615472858741,1.8115425428303369,27.79568231767189,242.95828992348834,2,2,11.071428571428571,12.066666666666666,24.0,50.0,-44.0,0.0,12
2024-03-12,FALSE_TREND,14:32:00,14:43:00,TREND_LONG,EXIT_FLAT,long,39530.0,39456.0,-148.0,11,302,1.8109935516721223,-0.3365870457934239,152.66090417648957,375.88183513149124,4,1,11.5,10.8,39.0,12.0,-74.0,0.0,14
2024-03-13,TRUE_TREND,10:06:00,10:23:00,TREND_LONG,PARTIAL_TP,long,39573.0,39625.0,52.0,17,36,-0.09672216074193617,1.4706340921336205,36.352390894397104,83.99101366971445,6,0,15.285714285714286,15.266666666666667,18.0,52.0,-1.0,0.0,10
2024-03-13,FALSE_TREND,11:20:00,14:17:00,TREND_LONG,EXIT_FLAT,long,39650.0,39589.0,-122.0,177,110,-2.9998779296875,1.1195461818006456,43.68674327453482,161.96808307860192,6,0,10.571428571428571,10.4,10.0,24.0,-61.0,0.0,11
2024-03-13,TRUE_TREND,15:27:00,15:28:00,TREND_SHORT,PARTIAL_TP,short,39488.0,39429.0,59.0,1,357,-1.1315481506906535,-1.2088423319185744,61.041310622800665,194.96219546139764,2,4,11.357142857142858,11.2,-53.0,59.0,0.0,0.0,15
2024-03-14,TRUE_TREND,09:52:00,09:59:00,TREND_SHORT,PARTIAL_TP,short,39408.0,39358.0,50.0,7,22,-6.000753665280032,5.9998779296875,102.99547800832079,221.98923628826014,0,8,25.5,25.866666666666667,-80.0,50.0,-4.0,0.0,9
2024-03-14,FALSE_TREND,13:29:00,13:53:00,TREND_SHORT,EXIT_FLAT,short,39273.0,39340.0,-134.0,24,239,-1.5909522908790488,0.856934320359003,57.72666792769451,352.8780114101464,1,3,16.357142857142858,16.0,-26.0,36.0,-67.0,0.0,13
2024-03-14,TRUE_TREND,15:08:00,15:35:00,TREND_SHORT,PARTIAL_TP,short,39210.0,39146.0,64.0,27,338,-1.2757138930387473,0.06251171135335577,100.76685742405971,413.82726824675774,0,4,18.714285714285715,18.933333333333334,-61.0,64.0,-14.0,0.0,15
2024-03-15,FALSE_TREND,09:53:00,10:14:00,TREND_SHORT,EXIT_FLAT,short,39173.0,39234.0,-122.0,21,23,-8.499232436671404,0.15731437592638345,23.009210759941197,191.99269459107745,0,4,29.785714285714285,28.866666666666667,-41.0,0.0,-61.0,0.0,9
2024-03-15,FALSE_TREND,12:55:00,13:11:00,TREND_SHORT,EXIT_FLAT,short,39057.0,39118.0,-122.0,16,205,-0.9998782341493049,1.0,136.01449013623642,313.9293810665549,2,6,16.142857142857142,16.0,-35.0,2.0,-61.0,0.0,12
2024-03-18,FALSE_TREND,10:25:00,10:47:00,TREND_LONG,EXIT_FLAT,long,39314.0,39253.0,-122.0,22,55,3.2272291338410364,2.6664641422363977,55.6600369271182,123.99318668688647,3,1,15.0,14.8,22.0,0.0,-61.0,0.0,10
2024-03-18,FALSE_TREND,11:04:00,12:57:00,TREND_LONG,EXIT_FLAT,long,39333.0,39271.0,-124.0,113,94,-5.834370554765045e-05,0.7833806818181817,64.68468712619506,133.9861940831761,5,1,11.5,11.4,15.0,1.0,-62.0,0.0,11
2024-03-18,FALSE_TREND,15:58:00,16:00:00,TREND_SHORT,SESSION_EXIT,short,39196.0,39204.0,-16.0,2,388,-0.053204933134070424,-0.6266166431481758,71.74735711316316,141.95194825705403,0,7,14.214285714285714,13.733333333333333,-47.0,0.0,-29.0,0.0,15
2024-03-19,TRUE_TREND,10:03:00,10:42:00,TREND_LONG,PARTIAL_TP,long,39300.0,39352.0,52.0,39,33,-0.12481706684959058,2.2605776073645987,36.66151656433067,121.98734006071027,3,1,18.428571428571427,18.066666666666666,33.0,52.0,-22.0,0.0,10
2024-03-19,TRUE_TREND,11:14:00,11:32:00,TREND_LONG,PARTIAL_TP,long,39389.0,39439.0,50.0,18,104,1.5419407894718675e-05,2.195110882946311,11.22001026741782,200.95925072298996,4,1,8.785714285714286,8.933333333333334,14.0,50.0,-14.0,0.0,11
2024-03-20,TRUE_TREND,10:28:00,11:07:00,TREND_LONG,CHOP_TP,long,39560.0,39572.0,24.0,39,58,-0.5,1.76577775523088,33.11644570706994,136.96709499770077,8,0,11.428571428571429,11.4,17.0,12.0,-37.0,0.0,10
2024-03-20,FALSE_TREND,11:08:00,13:23:00,TREND_LONG,EXIT_FLAT,long,39584.0,39523.0,-122.0,135,98,-0.2727195899803322,1.3698615366866216,19.493292478087824,159.94359135427658,2,3,8.571428571428571,8.333333333333334,22.0,18.0,-61.0,0.0,11
2024-03-21,TRUE_TREND,09:58:00,10:17:00,TREND_LONG,PARTIAL_TP,long,40195.0,40248.0,53.0,19,28,-0.37538296568627455,5.249639217750452,38.01622935396881,192.9905323369676,7,1,22.357142857142858,22.0,52.0,53.0,-14.0,0.0,9
2024-03-22,TRUE_TREND,10:10:00,10:36:00,TREND_SHORT,PARTIAL_TP,short,40110.0,40060.0,50.0,26,40,-2.6570834815078235,1.666485595703125,12.373744221193192,125.98267050385039,1,7,14.857142857142858,14.333333333333334,-31.0,50.0,0.0,0.0,10
2024-03-22,TRUE_TREND,12:12:00,15:12:00,TREND_SHORT,PARTIAL_TP,short,39979.0,39924.0,55.0,180,162,-1.4209637887839326,-3.0,20.224830005783588,257.9284602220796,0,8,9.857142857142858,9.6,-17.0,55.0,-44.0,0.0,12
2024-03-22,TRUE_TREND,15:59:00,16:00:00,TREND_SHORT,SESSION_EXIT,short,39859.0,39851.0,16.0,1,389,-0.7137293957435776,0.17502112548702833,67.07383947096969,380.82759362171055,1,4,15.357142857142858,15.2,-64.0,8.0,0.0,0.0,15
2024-03-25,TRUE_TREND,10:36:00,13:05:00,TREND_SHORT,CHOP_TP,short,39733.0,39720.0,26.0,149,66,-0.7142443366375448,0.02183037262950971,38.292559596156934,90.98877440865908,1,8,11.214285714285714,11.2,-21.0,23.0,-24.0,0.0,10
2024-03-25,TRUE_TREND,13:11:00,16:00:00,TREND_SHORT,SESSION_EXIT,short,39706.0,39703.0,6.0,169,221,-0.3658161376349711,0.10518311511857709,32.88626585793827,122.96158743929118,1,4,7.071428571428571,6.733333333333333,-6.0,21.0,-43.0,0.0,13
2024-03-26,FALSE_TREND,10:56:00,15:31:00,TREND_LONG,EXIT_FLAT,long,39805.0,39744.0,-122.0,275,86,-1.0000000000000002,1.7645720574302532,15.713108898766222,119.98921289681311,5,1,10.357142857142858,10.2,14.0,14.0,-61.0,0.0,10
2024-03-27,TRUE_TREND,15:28:00,15:39:00,TREND_LONG,PARTIAL_TP,long,40010.0,40081.0,71.0,11,358,-0.03641161133146254,0.6141107051662982,49.865161820962385,195.92513936808973,9,0,11.357142857142858,11.0,29.0,71.0,-7.0,0.0,15
2024-03-28,TRUE_TREND,09:51:00,11:01:00,TREND_SHORT,CHOP_TP,short,40144.0,40133.0,22.0,70,21,-2.6666011953712405,0.00021194625686817784,32.337120643031085,93.99645301566488,4,2,15.714285714285714,15.6,-37.0,38.0,-34.0,0.0,9
2024-03-28,FALSE_TREND,15:26:00,15:59:00,TREND_LONG,EXIT_FLAT,long,40236.0,40155.0,-162.0,33,356,-0.06214341897705682,0.09902174883240697,111.74945404773462,138.9547760909918,2,5,10.214285714285714,10.533333333333333,42.0,0.0,-81.0,0.0,15
2024-04-01,FALSE_TREND,11:56:00,15:54:00,TREND_SHORT,EXIT_FLAT,short,39845.0,39914.0,-138.0,238,146,-1.9499801881835077,-5.0,44.302892525207426,331.92786974710907,2,3,13.0,12.933333333333334,-39.0,12.0,-69.0,0.0,11
2024-04-02,FALSE_TREND,09:50:00,10:03:00,TREND_SHORT,EXIT_FLAT,short,39398.0,39467.0,-138.0,13,20,-10.999755859375,1.9999593098958328,7.00048828125,168.99542014103645,0,6,24.285714285714285,25.333333333333332,-37.0,2.0,-69.0,0.0,9
2024-04-03,TRUE_TREND,10:00:00,10:02:00,TREND_LONG,PARTIAL_TP,long,39569.0,39627.0,58.0,2,30,-2.142768787202381,2.041545597956731,37.96136005107837,129.99038224243122,3,1,17.785714285714285,17.333333333333332,70.0,58.0,0.0,0.0,10
2024-04-04,FALSE_TREND,09:57:00,10:01:00,TREND_SHORT,EARLY_HARD_STOP,short,39579.0,39620.0,-82.0,4,27,-7.07206053495116,10.99951171875,29.919091975731135,183.9757159382134,0,9,18.285714285714285,18.333333333333332,-21.0,0.0,-41.0,0.0,9
2024-04-04,TRUE_TREND,13:43:00,13:58:00,TREND_SHORT,PARTIAL_TP,short,39568.0,39517.0,51.0,15,253,-0.19992090843250654,0.026902362110191008,135.4284621209954,191.7724489281245,0,5,9.785714285714286,9.466666666666667,-36.0,51.0,-10.0,0.0,13
2024-04-05,FALSE_TREND,09:52:00,10:07:00,TREND_LONG,EXIT_FLAT,long,39038.0,38977.0,-122.0,15,22,-3.6664062499999996,5.199913469505756,37.601038365930435,127.98993204149156,3,2,27.714285714285715,27.733333333333334,30.0,5.0,-61.0,0.0,9
2024-04-05,FALSE_TREND,10:12:00,10:16:00,TREND_LONG,EARLY_HARD_STOP,long,39062.0,39020.0,-84.0,4,42,-0.44464518229166666,1.258943194168404,79.71562442724098,145.98034357080905,3,2,28.642857142857142,28.2,85.0,0.0,-42.0,0.0,10
2024-04-05,TRUE_TREND,10:45:00,10:49:00,TREND_LONG,PARTIAL_TP,long,39053.0,39104.0,51.0,4,75,1.3918089234983766,0.6807122077141609,77.2274261870989,149.96452248167043,2,2,18.428571428571427,19.666666666666668,18.0,51.0,-1.0,0.0,10
2024-04-05,TRUE_TREND,11:45:00,12:15:00,TREND_LONG,PARTIAL_TP,long,39269.0,39323.0,54.0,30,135,-9.0,3.750273820465686,78.24753561580292,355.93575690888974,6,1,19.571428571428573,19.4,51.0,54.0,-16.0,0.0,11
2024-04-08,FALSE_TREND,10:02:00,10:30:00,TREND_SHORT,EXIT_FLAT,short,39226.0,39286.0,-120.0,28,32,-6.882410037878788,-1.0476194152315077,19.705539772730845,117.9967726340401,0,6,19.642857142857142,19.333333333333332,-48.0,34.0,-60.0,0.0,10
2024-04-08,TRUE_TREND,12:01:00,12:23:00,TREND_SHORT,CHOP_TP,short,39196.0,39183.0,26.0,22,151,-0.9785971676210186,-1.5294773478594388,17.09154445132299,141.9727691926746,1,4,14.928571428571429,14.6,-5.0,13.0,-25.0,0.0,12
2024-04-09,FALSE_TREND,09:54:00,10:15:00,TREND_SHORT,EXIT_FLAT,short,39128.0,39191.0,-126.0,21,24,-8.829230043054771,1.0,31.39077939723211,189.9898385132692,0,8,21.0,20.866666666666667,-45.0,0.0,-63.0,0.0,9
2024-04-09,TRUE_TREND,10:30:00,10:36:00,TREND_SHORT,PARTIAL_TP,short,39063.0,38983.0,80.0,6,60,-2.0000630473042587,0.38723753173144254,71.16588693694939,260.9732105625517,0,7,22.571428571428573,21.2,-123.0,80.0,-16.0,0.0,10
2024-04-10,TRUE_TREND,10:33:00,10:38:00,TREND_LONG,PARTIAL_TP,long,38832.0,38885.0,53.0,5,63,2.500174753289474,2.312442500495507,2.185856192234496,195.9854223397124,3,0,23.357142857142858,23.666666666666668,55.0,53.0,-1.0,0.0,10
2024-04-10,FALSE_TREND,13:05:00,13:19:00,TREND_SHORT,EXIT_FLAT,short,38629.0,38695.0,-132.0,14,215,1.3333221303436147,-0.19130606452254328,99.81145497263788,262.9512973294113,4,5,24.928571428571427,23.733333333333334,-118.0,32.0,-66.0,0.0,13
2024-04-11,TRUE_TREND,10:07:00,10:15:00,TREND_SHORT,PARTIAL_TP,short,38565.0,38506.0,59.0,8,37,-13.082472296583623,5.00018310546875,18.34040473280038,284.98384759733744,1,7,30.357142857142858,30.333333333333332,-44.0,59.0,0.0,0.0,10
2024-04-12,TRUE_TREND,10:35:00,10:50:00,TREND_SHORT,PARTIAL_TP,short,38388.0,38336.0,52.0,15,65,-3.2498850047831636,0.799883742559524,28.503909837374522,173.9778450091253,0,5,17.5,17.466666666666665,-21.0,52.0,0.0,0.0,10
2024-04-12,TRUE_TREND,12:32:00,12:59:00,TREND_SHORT,PARTIAL_TP,short,38289.0,38234.0,55.0,27,182,0.38521238555392795,10.99945068359375,161.17892019326973,268.92494444191834,1,8,22.0,21.2,-42.0,55.0,-23.0,0.0,12
2024-04-12,TRUE_TREND,13:09:00,13:28:00,TREND_SHORT,PARTIAL_TP,short,38213.0,38161.0,52.0,19,219,0.5999334426153273,1.8331298828125,43.799800327840785,357.9082152435294,2,3,17.785714285714285,17.666666666666668,-22.0,52.0,-42.0,0.0,13
2024-04-15,TRUE_TREND,10:03:00,10:08:00,TREND_SHORT,PARTIAL_TP,short,38531.0,38460.0,71.0,5,33,-2.684026902721774,0.5713292738970588,33.9514081401212,106.97686089331546,2,5,19.785714285714285,19.933333333333334,-33.0,71.0,-4.0,0.0,10
2024-04-15,TRUE_TREND,13:26:00,13:30:00,TREND_SHORT,PARTIAL_TP,short,38118.0,38035.0,83.0,4,236,-6.874463427197802,1.9999593098958335,57.13412173763936,527.8253369203521,1,8,23.642857142857142,22.866666666666667,-32.0,83.0,0.0,0.0,13
2024-04-15,FALSE_TREND,13:49:00,13:58:00,TREND_SHORT,EXIT_FLAT,short,38012.0,38078.0,-132.0,9,259,-6.235173319327732,1.374967447916666,35.5930672268878,640.8081690951294,3,2,28.0,29.0,-22.0,22.0,-66.0,0.0,13
2024-04-16,TRUE_TREND,10:31:00,11:01:00,TREND_SHORT,CHOP_TP,short,38044.0,38025.0,38.0,30,61,0.6110657208795869,-2.875131560470954,96.16598581319704,190.9801467004072,0,7,23.714285714285715,24.8,-54.0,33.0,-22.0,0.0,10
2024-04-16,FALSE_TREND,13:30:00,13:32:00,TREND_SHORT,EARLY_HARD_STOP,short,37989.0,38042.0,-106.0,2,240,0.22623073197182178,-1.0653646537923882,135.3047491915786,243.92188860724855,5,3,29.357142857142858,28.466666666666665,-127.0,22.0,-53.0,0.0,13
2024-04-16,FALSE_TREND,14:09:00,14:13:00,TREND_LONG,EARLY_HARD_STOP,long,38233.0,38171.0,-124.0,4,279,0.12888402972438745,5.199339693509615,115.81603895127773,291.9879578069449,6,2,31.071428571428573,30.333333333333332,144.0,0.0,-62.0,0.0,14
2024-04-17,TRUE_TREND,10:12:00,10:43:00,TREND_SHORT,PARTIAL_TP,short,38099.0,38035.0,64.0,31,42,-6.3570860877403845,-1.0002303071471965,3.286622596155212,168.9889157668731,0,4,27.785714285714285,27.333333333333332,-65.0,64.0,-12.0,0.0,10
2024-04-17,FALSE_TREND,12:46:00,12:49:00,TREND_SHORT,EARLY_HARD_STOP,short,37854.0,37900.0,-92.0,3,196,0.03436157308433937,5.000244140625,102.68747560230986,414.92063650430646,2,5,22.214285714285715,21.6,-57.0,0.0,-46.0,0.0,12
2024-04-18,TRUE_TREND,09:56:00,10:17:00,TREND_LONG,PARTIAL_TP,long,38174.0,38236.0,62.0,21,26,3.5995117187499996,2.7503603980654763,23.2024646577338,127.99153893924813,6,0,26.214285714285715,25.933333333333334,54.0,62.0,-50.0,0.0,9
2024-04-18,FALSE_TREND,10:56:00,11:40:00,TREND_LONG,EXIT_FLAT,long,38285.0,38214.0,-142.0,44,86,-1.333197206439394,2.4373746073172735,31.258526702426025,245.96481969785964,2,1,19.285714285714285,20.133333333333333,32.0,32.0,-71.0,0.0,10
2024-04-18,TRUE_TREND,12:47:00,13:10:00,TREND_SHORT,PARTIAL_TP,short,38055.0,38004.0,51.0,23,197,-2.1779883492761773,-0.10114193631912728,57.81253593329893,270.95992113792454,0,7,25.285714285714285,24.533333333333335,-26.0,51.0,-3.0,0.0,12
2024-04-19,FALSE_TREND,10:06:00,10:19:00,TREND_LONG,EXIT_FLAT,long,38207.0,38142.0,-130.0,13,36,0.0003313337053572063,4.5827931833791204,26.840895432695106,196.9876879159201,4,2,25.714285714285715,26.2,21.0,9.0,-65.0,0.0,10
2024-04-19,TRUE_TREND,13:08:00,13:50:00,TREND_LONG,PARTIAL_TP,long,38230.0,38285.0,55.0,42,218,1.9095811203063242,-0.615309235587013,160.78406463898864,217.92366505513928,5,1,20.571428571428573,22.733333333333334,17.0,55.0,-29.0,0.0,13
2024-04-22,FALSE_TREND,11:13:00,11:54:00,TREND_SHORT,EXIT_FLAT,short,38238.0,38300.0,-124.0,41,103,-0.7998976663310126,-2.600217187606903,19.404172811409808,196.948411097801,0,7,13.0,12.2,-6.0,21.0,-62.0,0.0,11
2024-04-22,TRUE_TREND,13:25:00,13:33:00,TREND_LONG,PARTIAL_TP,long,38489.0,38547.0,58.0,8,235,-0.33321707589285715,2.1711912369950745,25.538493826505146,286.93538855620136,3,1,12.214285714285714,12.466666666666667,21.0,58.0,0.0,0.0,13
2024-04-22,FALSE_TREND,14:24:00,14:42:00,TREND_LONG,EXIT_FLAT,long,38676.0,38615.0,-122.0,18,294,-2.4998372395833335,0.5790447199612155,35.78859752034623,471.9058375623499,5,1,13.714285714285714,13.533333333333333,33.0,3.0,-61.0,0.0,14
2024-04-23,FALSE_TREND,09:55:00,10:13:00,TREND_LONG,EXIT_FLAT,long,38652.0,38580.0,-144.0,18,25,-1.1248697916666666,14.83330078125,19.333398437498545,137.99420500652923,2,0,30.5,29.266666666666666,64.0,0.0,-72.0,0.0,9
2024-04-23,TRUE_TREND,10:41:00,10:59:00,TREND_LONG,PARTIAL_TP,long,38675.0,38726.0,51.0,18,71,-2.7273370651971724,1.0001695892320892,76.17929776787787,161.98017495506065,3,0,17.785714285714285,18.0,21.0,51.0,-7.0,0.0,10
2024-04-23,FALSE_TREND,13:29:00,16:00:00,TREND_LONG,SESSION_EXIT,long,38742.0,38726.0,-32.0,151,239,-0.1142814703115868,0.3999925981396368,54.42908817157877,229.92893482710497,7,0,12.357142857142858,12.4,26.0,42.0,-46.0,0.0,13
2024-04-24,FALSE_TREND,10:08:00,10:17:00,TREND_LONG,EXIT_FLAT,long,38737.0,38665.0,-144.0,9,38,-0.13881125162991947,1.2664363401610643,47.408291754203674,108.98982678120228,5,0,18.571428571428573,18.733333333333334,28.0,0.0,-72.0,0.0,10
2024-04-24,FALSE_TREND,13:47:00,14:14:00,TREND_LONG,EXIT_FLAT,long,38736.0,38664.0,-144.0,27,257,1.1288918559922467,0.8638088011986581,30.376222763698024,225.965524210289,5,0,13.0,13.2,27.0,29.0,-72.0,0.0,13
2024-04-25,TRUE_TREND,09:51:00,10:00:00,TREND_SHORT,PARTIAL_TP,short,38032.0,37975.0,57.0,9,21,-5.3851575349506575,4.0,55.30389725534769,186.9901776641782,2,4,31.214285714285715,31.6,-56.0,57.0,0.0,0.0,9
2024-04-25,TRUE_TREND,13:04:00,13:38:00,TREND_LONG,PARTIAL_TP,long,38209.0,38276.0,67.0,34,214,1.16558605582951,2.600074986049107,171.75917737685086,288.9356633875359,3,0,15.857142857142858,15.933333333333334,14.0,67.0,-43.0,0.0,13
2024-04-25,FALSE_TREND,15:24:00,15:41:00,TREND_LONG,EXIT_FLAT,long,38342.0,38259.0,-166.0,17,354,3.1908529610816045,0.00013244369427549427,50.99615913286834,410.8669066251532,9,0,15.928571428571429,15.666666666666666,10.0,10.0,-83.0,0.0,15
2024-04-26,TRUE_TREND,09:50:00,10:03:00,TREND_LONG,PARTIAL_TP,long,38422.0,38488.0,66.0,13,20,-1.4738002232142855,6.736161127305569,26.698178123529942,182.99352967693267,4,1,27.571428571428573,27.0,31.0,66.0,-19.0,0.0,9
2024-04-26,FALSE_TREND,12:59:00,15:44:00,TREND_LONG,EXIT_FLAT,long,38505.0,38435.0,-140.0,165,209,0.44747300542581486,0.7691678184932497,24.09200232898729,263.93238535444834,6,0,9.5,9.133333333333333,14.0,24.0,-70.0,0.0,12
2024-04-29,FALSE_TREND,10:48:00,12:33:00,TREND_SHORT,EXIT_FLAT,short,38479.0,38542.0,-126.0,105,78,-0.5936047402433092,-0.10416664181490248,55.31326880677807,126.98191725023935,0,5,13.5,12.933333333333334,-19.0,9.0,-63.0,0.0,10
2024-04-30,FALSE_TREND,09:53:00,10:17:00,TREND_SHORT,EXIT_FLAT,short,38353.0,38424.0,-142.0,24,23,-5.391129557291667,0.562400630482456,33.653222656248545,81.9872025741497,1,2,23.0,22.266666666666666,-50.0,29.0,-71.0,0.0,9
2024-04-30,FALSE_TREND,10:18:00,10:29:00,TREND_LONG,EXIT_FLAT,long,38430.0,38361.0,-138.0,11,48,3.2005397716583897,3.5555702110389613,4.737199667848472,126.9883155316711,5,3,20.357142857142858,20.133333333333333,45.0,0.0,-69.0,0.0,10
2024-04-30,FALSE_TREND,10:46:00,11:05:00,TREND_LONG,EXIT_FLAT,long,38439.0,38376.0,-126.0,19,76,-0.5557976917419267,0.7633500079719389,89.6096875893345,128.97273608511023,9,0,15.571428571428571,15.6,52.0,16.0,-63.0,0.0,10
2024-04-30,TRUE_TREND,11:09:00,11:15:00,TREND_SHORT,PARTIAL_TP,short,38297.0,38247.0,50.0,6,99,-5.525827295639935,0.514358989221789,67.27268358476431,169.99054107361735,0,10,18.214285714285715,17.8,-90.0,50.0,-4.0,0.0,11
2024-04-30,TRUE_TREND,15:53:00,15:59:00,TREND_SHORT,PARTIAL_TP,short,38058.0,37988.0,70.0,6,383,-16.3330078125,0.04837247083813363,10.0009765625,409.8325214391298,1,6,19.571428571428573,18.933333333333334,-56.0,70.0,0.0,0.0,15
2024-05-01,TRUE_TREND,11:39:00,14:23:00,TREND_LONG,PARTIAL_TP,long,38103.0,38158.0,55.0,164,129,0.6000478376720005,0.9444023849045214,7.168346495360311,134.94231100435718,4,0,11.0,10.8,15.0,55.0,-46.0,0.0,11
2024-05-02,FALSE_TREND,10:09:00,10:11:00,TREND_SHORT,EARLY_HARD_STOP,short,38049.0,38100.0,-102.0,2,39,-4.771388738339806,-0.000295293898809513,38.91583920474659,283.9754497749236,0,5,26.785714285714285,25.533333333333335,-88.0,0.0,-51.0,0.0,10
2024-05-02,FALSE_TREND,13:30:00,13:35:00,TREND_LONG,EARLY_HARD_STOP,long,38327.0,38278.0,-98.0,5,240,0.23303982541839197,2.0998594586781887,30.42107662311173,291.873472501371,7,0,13.5,13.466666666666667,49.0,0.0,-49.0,0.0,13
2024-05-03,TRUE_TREND,10:04:00,10:12:00,TREND_SHORT,PARTIAL_TP,short,38808.0,38755.0,53.0,8,34,-25.997998046875,-3.400116972870879,10.99199218749709,164.98916319707496,1,6,36.642857142857146,35.06666666666667,-94.0,53.0,-34.0,0.0,10
2024-05-06,TRUE_TREND,10:33:00,11:10:00,TREND_SHORT,CHOP_TP,short,38930.0,38906.0,48.0,37,63,-0.8678139775945661,-0.8574381510416668,30.06334736673307,102.98563478035067,2,5,11.285714285714286,10.733333333333333,-38.0,40.0,-19.0,0.0,10
2024-05-06,FALSE_TREND,11:20:00,13:35:00,TREND_SHORT,EXIT_FLAT,short,38876.0,38941.0,-130.0,135,110,-0.8679021384017757,-2.4414062499977796e-05,54.26656905260461,156.97491784922022,0,6,10.571428571428571,10.666666666666666,-8.0,34.0,-65.0,0.0,11
2024-05-07,TRUE_TREND,09:52:00,10:24:00,TREND_LONG,CHOP_TP,long,39085.0,39113.0,56.0,32,22,0.00018959320981689248,2.277624458874459,30.16988636363385,86.99613243056956,3,3,16.928571428571427,17.6,19.0,34.0,-20.0,0.0,9
2024-05-07,TRUE_TREND,13:50:00,14:14:00,TREND_SHORT,CHOP_TP,short,39038.0,39018.0,40.0,24,260,-0.1774344729181911,-0.26475020890999645,35.806179487473855,126.96132433659659,1,6,13.714285714285714,13.133333333333333,-21.0,36.0,0.0,0.0,13
2024-05-08,TRUE_TREND,10:25:00,10:54:00,TREND_LONG,PARTIAL_TP,long,39051.0,39105.0,54.0,29,55,-0.09521098381916998,1.1621212847789166,20.083329337161558,93.98301056855416,7,0,10.357142857142858,10.133333333333333,15.0,54.0,-23.0,0.0,10
2024-05-08,TRUE_TREND,13:58:00,14:38:00,TREND_LONG,CHOP_TP,long,39141.0,39183.0,84.0,40,268,-0.1666434151785714,0.6248964127215938,42.75352196746826,184.91721520372812,4,0,8.642857142857142,8.6,7.0,46.0,-6.0,0.0,13
2024-05-09,TRUE_TREND,09:59:00,10:16:00,TREND_LONG,PARTIAL_TP,long,39262.0,39314.0,52.0,17,29,0.00010695684523811744,5.497751610910792,10.53822261451569,135.98619412825792,5,0,12.785714285714286,13.066666666666666,16.0,52.0,-2.0,0.0,9
2024-05-09,TRUE_TREND,10:22:00,10:38:00,TREND_LONG,PARTIAL_TP,long,39331.0,39400.0,69.0,16,52,-0.8000209263392857,3.999747993848982,13.01068889004091,204.97485350219358,2,3,13.357142857142858,13.533333333333333,24.0,69.0,0.0,0.0,10
2024-05-09,TRUE_TREND,13:27:00,14:39:00,TREND_LONG,PARTIAL_TP,long,39437.0,39488.0,51.0,72,237,-0.4091512205101285,1.1421220238184926,35.46052923005482,315.883635857841,2,4,10.357142857142858,10.133333333333333,36.0,51.0,-1.0,0.0,13
